family_id,choice_0,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,choice_9,n_people
3380,39,25,59,73,42,82,10,49,3,41,2
3381,1,10,39,66,12,75,29,73,78,53,4
3382,93,24,12,55,15,47,23,17,37,61,4
3383,3,11,61,52,40,22,89,66,81,38,4
3384,1,91,47,44,14,88,33,29,57,89,5
3385,86,19,17,7,76,74,1,34,68,36,6
3386,3,1,82,74,28,60,47,61,23,81,3
3387,1,11,26,44,45,59,56,88,49,7,4
3388,15,98,26,19,8,59,95,60,12,5,3
3389,19,23,95,7,49,22,32,11,20,25,3
3390,95,65,10,67,12,66,14,69,96,1,3
3391,52,18,8,7,5,94,25,32,57,2,4
3392,96,81,41,24,10,3,1,68,37,74,4
3393,1,47,26,60,10,45,25,55,31,87,3
3394,59,26,57,65,4,17,1,25,72,96,6
3395,4,12,100,1,51,66,41,87,89,94,6
3396,96,47,54,25,22,3,45,10,4,32,2
3397,1,15,33,61,12,49,47,9,66,35,5
3398,34,42,17,73,4,22,18,11,88,68,3
3399,44,46,25,18,5,65,87,38,6,10,3
3400,4,38,53,40,31,72,52,39,32,85,4
3401,5,52,96,1,60,54,81,83,87,32,2
3402,72,1,21,32,98,3,40,23,10,7,3
3403,1,52,12,87,59,76,67,75,81,54,4
3404,31,89,13,96,54,59,41,87,17,2,4
3405,51,25,61,26,68,34,74,45,1,73,5
3406,67,40,80,37,1,3,18,39,83,11,2
3407,7,57,21,52,33,20,56,58,37,59,6
3408,25,18,59,67,89,58,2,80,66,57,6
3409,70,89,17,38,81,61,58,49,34,52,2
3410,67,25,1,35,32,85,40,31,19,56,4
3411,29,73,96,24,37,33,46,32,52,49,5
3412,1,17,97,2,84,5,38,81,26,36,2
3413,68,5,44,6,57,33,3,89,17,38,5
3414,40,75,48,79,82,61,18,13,67,14,3
3415,80,51,16,59,20,8,24,68,97,66,7
3416,7,46,1,61,76,2,11,15,67,18,6
3417,46,67,54,26,30,73,82,27,1,3,3
3418,5,34,64,47,61,1,3,10,39,45,5
3419,38,67,46,10,49,33,40,1,66,54,5
3420,41,14,10,27,25,1,37,53,47,54,2
3421,46,94,31,47,18,40,58,24,2,83,3
3422,48,36,62,9,66,68,17,19,65,2,2
3423,25,40,72,1,51,74,80,17,45,26,4
3424,53,56,80,73,1,29,25,32,94,4,4
3425,6,28,67,13,26,15,10,35,23,12,5
3426,80,1,12,54,32,88,47,33,77,82,4
3427,53,95,26,68,61,28,69,1,4,40,4
3428,9,52,80,1,49,6,68,33,21,2,3
3429,17,95,74,35,57,58,1,75,52,84,2
3430,2,7,53,59,38,20,37,96,3,22,5
3431,14,4,45,96,1,66,13,87,89,24,4
3432,6,29,1,64,78,58,14,28,61,7,4
3433,98,6,8,79,74,58,95,25,67,66,3
3434,35,74,80,12,87,38,1,63,24,55,5
3435,87,37,3,26,95,10,34,45,80,11,2
3436,98,5,12,13,32,17,25,75,58,31,4
3437,38,90,80,1,51,81,11,89,34,18,8
3438,45,68,5,47,3,18,17,1,56,38,2
3439,88,53,18,85,39,89,30,1,41,44,4
3440,88,53,3,11,4,95,1,2,79,31,4
3441,39,95,16,61,54,50,80,65,1,75,4
3442,10,18,19,28,5,1,39,32,43,73,4
3443,83,84,5,1,88,4,10,80,27,81,3
3444,66,19,96,24,79,48,11,89,18,4,6
3445,46,77,10,1,2,99,61,19,45,29,5
3446,44,73,80,40,45,60,54,13,42,22,4
3447,52,38,41,89,25,53,26,34,39,19,6
3448,48,66,96,9,47,53,97,1,44,90,4
3449,12,51,31,1,29,4,95,11,52,60,6
3450,5,1,33,72,37,96,73,39,95,32,2
3451,66,39,46,68,5,73,61,1,11,51,3
3452,38,1,32,19,45,2,20,40,60,4,3
3453,19,1,42,12,44,46,26,27,35,17,3
3454,12,66,75,95,18,1,56,10,80,47,7
3455,66,81,63,6,10,14,75,8,68,38,2
3456,54,34,81,87,88,1,17,64,19,89,3
3457,61,37,92,38,50,96,9,1,5,95,7
3458,52,25,80,53,63,59,31,26,75,38,6
3459,52,23,40,28,83,47,96,42,9,80,5
3460,94,14,26,19,59,17,32,12,38,41,2
3461,52,81,85,21,18,8,25,67,68,26,4
3462,87,4,32,79,10,26,28,96,66,59,3
3463,30,54,1,95,99,68,66,8,67,15,3
3464,6,54,11,22,12,43,47,75,1,13,7
3465,24,81,94,87,45,31,19,85,96,13,6
3466,34,46,1,94,33,2,73,13,87,36,4
3467,6,57,1,22,15,24,3,52,55,47,5
3468,39,40,35,42,19,52,25,24,3,4,8
3469,32,28,41,29,38,26,1,55,77,40,6
3470,75,39,59,11,1,50,25,95,66,4,5
3471,46,81,75,25,51,82,99,57,18,94,4
3472,1,24,10,73,26,3,27,56,4,11,8
3473,47,28,2,34,11,9,25,56,66,53,6
3474,49,17,44,48,41,67,32,39,95,14,4
3475,74,6,11,1,26,61,24,79,96,60,5
3476,40,94,2,38,13,5,10,60,46,3,5
3477,46,1,71,8,5,31,27,30,56,40,3
3478,38,43,40,24,52,1,5,7,10,35,2
3479,87,47,57,46,14,4,34,25,50,88,4
3480,32,83,46,6,78,33,31,44,94,87,2
3481,12,20,68,95,54,11,52,26,18,1,4
3482,34,4,81,69,5,94,38,10,31,2,3
3483,75,53,25,18,19,81,5,20,67,21,5
3484,1,52,74,37,96,19,47,46,45,33,4
3485,1,6,95,19,46,14,25,61,80,37,2
3486,37,31,23,7,39,41,32,67,18,53,2
3487,83,1,80,66,94,59,7,87,57,45,4
3488,1,78,88,26,72,81,33,55,18,87,4
3489,85,11,67,28,46,24,53,27,83,80,7
3490,25,11,19,14,53,40,95,88,10,67,5
3491,19,3,64,60,1,53,38,27,26,78,8
3492,25,75,80,9,77,33,89,31,45,57,4
3493,28,1,96,39,81,45,61,55,19,60,3
3494,11,67,97,40,96,59,94,66,21,51,3
3495,1,12,49,6,27,45,24,66,59,5,7
3496,86,4,69,43,67,5,8,88,20,16,3
3497,12,67,2,20,10,3,88,9,74,24,5
3498,17,79,48,49,70,11,93,22,3,5,4
3499,10,12,11,39,28,47,40,32,37,86,7
3500,14,74,89,24,53,55,95,47,40,39,2
3501,13,80,61,12,3,17,7,94,31,4,4
3502,81,74,88,1,76,67,46,4,40,12,5
3503,74,54,1,51,53,22,67,11,34,5,3
3504,25,81,6,18,4,42,52,15,89,1,6
3505,33,59,74,16,67,70,1,32,14,56,4
3506,4,81,2,31,18,47,59,30,19,74,2
3507,1,32,64,63,11,20,18,45,98,8,3
3508,40,52,92,67,53,18,61,3,81,31,5
3509,59,63,25,49,3,64,41,53,5,7,3
3510,24,15,22,53,1,46,33,80,39,59,4
3511,96,52,49,51,12,53,68,1,17,75,3
3512,12,88,1,54,20,29,94,37,85,55,3
3513,87,25,28,44,4,52,1,94,40,5,4
3514,59,1,75,74,3,14,34,51,55,87,3
3515,24,19,80,74,75,8,60,96,53,15,4
3516,80,1,4,89,31,47,40,68,96,46,2
3517,28,26,47,4,57,12,80,31,18,54,3
3518,10,53,11,51,74,96,60,52,43,59,3
3519,1,4,5,62,89,38,29,18,11,39,8
3520,23,46,70,8,24,45,1,59,57,38,3
3521,36,1,68,19,46,23,56,95,32,10,5
3522,88,65,34,15,1,45,31,40,66,19,3
3523,25,28,39,76,96,88,33,91,1,55,3
3524,8,47,15,52,26,59,12,1,24,46,2
3525,34,12,27,75,31,46,33,53,96,39,2
3526,90,80,44,22,26,54,39,53,15,33,4
3527,17,55,38,88,61,52,80,20,2,96,4
3528,3,28,48,87,45,1,25,10,6,56,7
3529,52,65,73,89,24,9,23,33,82,39,2
3530,89,5,49,14,25,10,74,37,18,58,2
3531,94,31,26,58,40,67,19,24,17,32,3
3532,39,82,23,3,33,18,10,59,68,21,4
3533,18,5,26,10,39,23,6,40,1,53,3
3534,1,38,13,28,4,82,59,31,25,21,5
3535,28,74,39,31,53,40,47,29,80,5,4
3536,17,21,52,41,11,4,26,25,75,9,3
3537,96,74,24,23,87,33,67,41,19,1,7
3538,13,10,7,3,11,96,38,67,37,71,4
3539,93,73,54,17,13,33,61,20,29,1,4
3540,23,90,45,55,80,14,21,3,15,87,3
3541,40,19,1,10,21,68,54,89,53,81,3
3542,45,52,78,92,17,22,14,15,53,1,4
3543,1,75,11,34,82,39,54,60,93,5,4
3544,57,23,26,66,81,51,6,2,40,38,5
3545,76,53,8,1,9,45,21,10,39,3,4
3546,58,94,33,34,87,38,53,6,39,28,5
3547,89,52,4,31,45,49,1,40,30,75,3
3548,84,87,1,82,18,80,66,48,33,11,6
3549,12,11,68,75,1,3,6,4,80,39,6
3550,29,61,73,1,25,26,94,38,75,68,4
3551,4,88,52,19,89,80,15,10,9,17,4
3552,14,62,59,37,1,40,17,10,96,53,6
3553,47,68,31,1,29,17,5,59,52,55,5
3554,13,20,1,94,4,9,19,47,46,33,4
3555,75,1,33,96,5,12,81,17,74,84,3
3556,95,22,2,70,94,68,4,75,1,10,3
3557,60,5,32,42,28,1,24,81,95,53,3
3558,27,1,32,52,3,66,17,95,83,96,2
3559,54,89,47,40,4,95,1,75,31,81,4
3560,17,81,45,14,1,47,33,32,16,52,6
3561,24,78,88,57,75,61,15,85,4,5,5
3562,47,5,9,11,3,1,39,20,88,63,3
3563,36,47,87,96,28,38,48,5,24,52,3
3564,40,31,59,15,73,96,94,11,54,32,5
3565,22,24,59,84,61,52,55,45,40,1,4
3566,38,74,77,45,98,33,73,24,8,67,3
3567,29,1,82,45,24,16,74,66,10,34,3
3568,59,27,37,54,24,18,1,16,68,47,4
3569,33,2,67,73,25,62,1,40,72,99,3
3570,100,82,60,19,42,76,27,35,46,49,7
3571,21,5,54,89,1,57,76,38,9,7,8
3572,60,40,42,38,17,39,41,80,88,94,4
3573,14,49,1,51,25,74,30,33,46,11,4
3574,53,71,61,66,24,60,89,2,83,87,4
3575,1,97,94,11,21,66,5,54,27,82,2
3576,61,1,82,5,54,3,22,32,44,59,4
3577,66,47,31,82,67,92,87,50,25,18,3
3578,82,80,56,1,24,75,52,5,38,40,5
3579,93,78,55,17,68,33,52,59,25,4,2
3580,32,4,19,1,25,58,17,62,88,56,7
3581,53,29,10,1,87,36,23,20,26,73,3
3582,8,43,95,1,33,31,96,61,55,12,4
3583,33,49,87,23,95,27,73,41,54,18,6
3584,26,1,21,53,25,70,94,4,45,82,2
3585,72,32,24,17,96,40,49,94,2,13,5
3586,4,1,82,45,65,26,33,7,25,92,4
3587,5,48,19,63,60,81,52,76,25,59,3
3588,87,30,39,26,1,48,11,53,43,80,3
3589,1,88,3,18,58,62,53,54,10,81,3
3590,82,61,24,35,59,73,93,47,75,94,5
3591,59,61,74,29,1,39,67,7,30,24,4
3592,8,40,87,82,22,81,11,80,1,6,5
3593,42,89,3,13,73,31,92,80,27,87,3
3594,81,1,65,75,38,30,42,46,32,7,3
3595,18,10,1,61,17,31,74,26,12,5,8
3596,31,32,53,81,59,89,1,95,15,14,3
3597,80,88,37,73,6,10,74,40,81,1,3
3598,1,39,66,53,11,20,54,61,14,67,2
3599,5,57,72,82,85,14,68,3,54,75,2
3600,54,39,8,3,87,17,32,48,52,59,4
3601,81,84,31,92,95,41,8,46,1,14,4
3602,8,46,68,22,31,82,96,4,59,54,4
3603,94,88,74,33,99,2,22,25,10,6,4
3604,53,89,17,32,4,82,60,23,5,45,5
3605,39,55,51,22,68,5,64,32,45,86,4
3606,9,94,68,44,19,49,51,1,34,67,7
3607,1,33,3,16,22,19,80,27,18,55,2
3608,63,39,90,87,4,40,70,33,5,81,4
3609,94,23,46,1,83,68,32,8,18,39,8
3610,24,1,67,25,9,22,31,88,4,52,4
3611,88,1,32,73,2,45,4,3,95,59,7
3612,47,46,74,4,25,57,37,66,5,75,3
3613,82,87,79,67,88,61,75,25,12,52,2
3614,5,6,75,96,4,33,29,10,38,26,4
3615,18,13,54,26,66,81,73,61,49,58,4
3616,83,1,3,31,38,65,20,42,17,25,7
3617,84,18,25,21,31,53,41,33,89,20,3
3618,47,40,38,78,1,33,31,87,96,26,2
3619,32,10,61,40,89,18,95,33,57,16,3
3620,61,37,55,5,90,3,38,64,46,49,5
3621,18,46,29,27,80,47,94,54,61,55,4
3622,24,38,60,80,26,75,87,27,23,83,4
3623,17,1,8,12,54,94,14,66,69,29,3
3624,77,45,54,1,47,5,51,6,38,33,3
3625,81,23,80,24,42,96,18,30,12,19,6
3626,43,7,66,4,5,18,27,34,45,26,5
3627,39,12,87,1,22,8,58,45,19,71,2
3628,28,1,2,11,47,7,30,87,80,31,4
3629,5,49,18,59,73,1,80,12,45,42,4
3630,61,64,53,1,81,80,74,46,73,32,3
3631,35,24,9,97,58,46,37,67,5,14,4
3632,67,25,26,75,1,94,32,12,59,20,5
3633,66,89,19,61,17,1,34,64,94,82,3
3634,16,11,63,95,57,10,3,75,17,39,5
3635,30,85,24,70,59,66,26,32,45,88,4
3636,59,11,1,58,75,3,74,93,10,98,3
3637,95,24,38,70,43,5,4,33,12,31,2
3638,87,40,1,11,10,89,18,25,15,31,8
3639,1,17,5,74,32,40,60,36,42,18,7
3640,59,77,41,89,74,58,82,48,69,94,6
3641,76,29,11,25,31,67,46,81,45,33,3
3642,19,6,20,3,39,1,54,80,74,82,3
3643,66,31,5,45,61,82,48,67,74,54,4
3644,89,38,18,54,51,32,45,55,70,59,6
3645,87,94,19,39,73,85,88,15,43,64,2
3646,19,24,10,50,27,53,33,88,47,59,4
3647,47,40,1,63,10,66,56,55,82,95,5
3648,3,36,23,24,1,22,12,62,5,94,3
3649,12,73,20,85,8,6,22,23,77,47,6
3650,38,19,53,21,17,18,1,10,5,12,4
3651,24,10,46,8,89,61,11,80,86,53,3
3652,28,22,21,31,19,66,1,59,46,29,3
3653,61,82,96,10,59,95,52,17,56,1,4
3654,39,23,80,1,25,10,24,87,3,16,5
3655,31,39,10,14,59,73,34,40,68,51,2
3656,75,54,33,16,53,24,1,25,20,9,4
3657,22,17,6,7,24,96,10,95,11,59,4
3658,45,32,22,79,11,1,86,44,2,66,5
3659,82,47,43,5,67,61,39,40,66,12,7
3660,36,32,71,26,54,12,94,10,52,74,5
3661,2,96,68,76,50,12,7,46,80,1,4
3662,19,48,6,24,40,96,3,41,54,51,8
3663,33,95,13,83,80,92,4,88,66,19,4
3664,4,94,12,24,15,81,96,20,33,1,8
3665,25,1,9,20,17,26,38,45,82,68,4
3666,40,38,4,95,35,39,1,59,34,15,2
3667,23,1,7,38,86,3,24,49,25,94,3
3668,81,86,4,88,44,1,53,75,30,32,2
3669,48,76,14,5,80,44,1,87,82,24,5
3670,25,55,46,48,82,17,24,49,89,1,3
3671,26,68,82,9,75,11,88,51,16,63,2
3672,88,1,3,31,32,53,23,61,94,22,2
3673,33,59,80,86,39,27,19,69,4,81,4
3674,23,88,40,1,12,2,39,92,81,52,5
3675,51,10,2,35,1,20,50,46,18,55,5
3676,1,87,80,3,93,21,12,53,45,82,6
3677,89,60,95,40,78,67,4,1,25,12,2
3678,14,73,47,54,67,88,3,33,31,89,2
3679,21,15,76,31,41,7,27,49,55,20,2
3680,67,90,21,60,9,45,89,35,4,41,7
3681,17,18,11,80,5,7,1,60,8,82,3
3682,57,31,45,20,61,11,17,34,12,95,5
3683,16,68,73,36,61,50,67,77,31,25,8
3684,42,66,96,17,95,27,18,24,59,89,5
3685,75,5,38,80,34,12,73,10,39,1,4
3686,58,47,7,14,75,89,52,44,94,19,6
3687,85,32,46,45,3,37,11,64,1,62,3
3688,59,43,19,1,67,45,4,31,80,95,5
3689,45,46,88,20,67,74,59,18,1,95,4
3690,18,25,8,67,85,42,12,50,53,17,3
3691,18,94,32,24,3,39,49,79,6,31,3
3692,47,39,19,69,78,58,95,32,59,68,7
3693,46,3,28,23,1,40,52,38,47,2,4
3694,89,95,53,75,38,34,81,35,11,46,4
3695,68,87,1,96,80,10,25,20,31,52,6
3696,24,12,80,96,13,62,16,19,1,33,3
3697,74,95,98,25,1,18,54,38,66,3,5
3698,53,67,32,23,31,64,7,94,95,47,4
3699,19,31,18,93,4,53,88,45,16,52,4
3700,24,88,51,9,60,45,47,30,26,67,3
3701,50,15,75,53,17,61,18,2,58,95,5
3702,46,4,19,33,80,94,10,95,62,11,7
3703,4,17,27,41,11,68,3,21,18,82,4
3704,66,60,81,33,3,45,62,51,50,1,6
3705,33,68,27,25,40,44,11,16,95,67,4
3706,75,35,26,4,12,34,1,13,19,7,5
3707,16,87,99,30,28,24,1,44,43,68,4
3708,16,60,56,81,32,19,26,3,67,82,4
3709,30,73,31,75,47,54,1,40,5,89,5
3710,73,69,61,1,5,60,32,74,56,26,4
3711,26,39,76,86,32,66,89,3,87,19,5
3712,5,89,82,47,1,27,54,14,30,53,5
3713,54,11,80,16,25,14,52,24,68,31,2
3714,44,62,43,81,4,60,58,40,68,87,3
3715,66,61,26,10,45,6,88,19,5,67,4
3716,32,28,21,61,54,67,74,8,94,25,2
3717,74,84,1,43,10,59,89,39,12,33,4
3718,53,100,9,18,66,38,74,6,1,88,2
3719,29,91,88,66,18,6,1,7,61,32,4
3720,3,88,84,32,1,93,39,59,5,80,6
3721,62,31,99,16,73,6,61,7,26,25,6
3722,66,52,26,56,3,24,28,62,89,92,2
3723,60,68,45,31,39,4,28,1,73,29,4
3724,32,84,25,48,19,68,17,18,31,96,2
3725,11,73,10,3,40,23,58,45,29,17,5
3726,27,94,25,83,19,57,96,3,1,89,4
3727,57,18,81,5,46,68,80,3,29,60,4
3728,53,13,37,16,80,52,59,6,18,1,6
3729,99,19,84,18,33,1,81,43,12,75,4
3730,5,25,81,24,96,66,41,74,32,7,6
3731,36,43,82,50,28,5,52,11,10,57,3
3732,4,35,1,68,48,73,25,67,52,29,2
3733,85,96,20,24,16,18,46,1,86,12,6
3734,1,4,89,10,28,97,24,5,12,20,2
3735,81,21,79,1,74,52,3,78,66,33,2
3736,6,29,38,95,53,48,32,82,42,87,5
3737,38,17,1,25,45,11,73,51,42,29,3
3738,80,66,32,40,7,39,10,37,20,1,2
3739,90,84,52,14,22,68,46,73,3,1,4
3740,24,1,23,80,74,40,29,5,59,26,3
3741,94,23,54,10,91,12,52,88,79,25,2
3742,27,58,5,44,47,23,1,6,32,56,8
3743,80,17,44,25,20,62,94,12,33,39,4
3744,60,53,19,38,82,72,6,3,75,1,2
3745,25,75,38,92,45,1,52,60,17,68,3
3746,17,52,32,6,47,24,74,99,4,96,8
3747,54,60,43,11,4,85,68,55,42,16,4
3748,80,26,78,40,82,41,11,17,52,91,5
3749,89,38,1,5,40,24,85,39,12,43,5
3750,15,3,73,31,61,26,19,5,98,1,5
3751,53,52,3,21,30,9,1,87,39,45,5
3752,36,32,38,59,45,3,78,67,47,87,7
3753,17,21,50,66,88,71,100,31,97,74,5
3754,87,33,85,12,2,10,59,19,61,36,7
3755,22,89,68,95,26,54,67,41,39,74,6
3756,82,36,87,96,22,25,35,94,61,81,4
3757,11,9,1,96,52,31,77,45,89,53,3
3758,11,60,80,17,38,69,67,45,75,53,5
3759,53,45,47,61,55,87,1,83,60,12,3
3760,95,26,10,5,80,100,11,81,45,59,5
3761,22,32,14,24,88,34,96,98,77,80,4
3762,54,11,95,4,39,9,46,33,27,18,2
3763,46,34,1,98,40,5,84,13,20,53,5
3764,17,41,78,12,66,70,10,59,47,9,7
3765,62,45,1,17,8,89,74,27,88,58,4
3766,11,61,89,1,17,82,4,47,12,96,2
3767,35,29,92,87,31,69,55,1,75,22,5
3768,41,85,21,38,50,33,82,87,80,76,5
3769,3,26,58,19,18,100,99,66,12,84,8
3770,1,68,60,6,88,80,50,40,26,52,2
3771,40,25,12,29,18,10,73,2,87,1,4
3772,4,47,73,11,32,54,69,96,12,1,6
3773,17,51,7,25,75,84,88,74,52,21,3
3774,22,39,28,1,61,10,40,3,53,89,5
3775,20,24,27,26,19,61,14,9,53,76,3
3776,95,74,58,68,1,82,73,56,45,59,3
3777,16,47,37,51,1,50,66,24,79,31,5
3778,32,12,5,31,50,19,26,38,47,17,8
3779,18,88,1,96,14,52,12,67,3,89,4
3780,88,64,1,61,94,66,39,31,53,4,4
3781,58,6,13,24,1,75,18,37,26,53,4
3782,54,65,8,88,32,99,61,95,87,47,2
3783,46,54,87,76,1,19,74,91,48,95,5
3784,1,88,28,74,45,10,26,19,11,87,4
3785,82,54,18,96,94,28,91,53,8,83,4
3786,19,41,12,9,87,59,95,80,81,38,4
3787,10,17,1,55,15,74,24,53,11,31,4
3788,73,11,28,24,96,72,75,1,17,45,6
3789,11,17,23,78,87,54,19,15,47,1,4
3790,82,3,46,31,1,38,80,19,87,45,2
3791,59,43,36,32,5,20,24,16,19,11,5
3792,77,3,68,96,2,25,1,60,11,5,8
3793,43,53,32,1,39,82,74,68,33,19,6
3794,47,17,54,7,39,71,95,5,6,100,4
3795,20,86,19,1,39,53,25,17,8,89,8
3796,96,86,24,8,31,60,37,82,10,69,8
3797,13,39,1,88,8,61,10,86,41,87,4
3798,89,52,31,20,34,15,67,42,96,40,6
3799,4,47,12,24,21,20,29,65,51,52,2
3800,19,80,78,12,31,75,58,1,66,24,4
3801,23,10,31,57,59,16,8,1,25,52,5
3802,36,68,24,80,89,53,10,13,81,17,3
3803,60,95,82,22,81,53,25,52,43,68,2
3804,56,79,28,60,61,13,88,35,43,89,7
3805,27,1,82,26,45,18,74,94,17,3,4
3806,81,55,7,17,38,69,16,9,94,41,6
3807,8,30,51,46,80,33,27,38,1,21,3
3808,33,53,12,52,30,88,98,72,59,18,5
3809,45,1,81,20,9,11,52,3,58,59,4
3810,45,85,18,24,11,3,17,42,47,26,2
3811,7,10,60,94,63,27,31,26,61,54,3
3812,31,96,10,61,1,84,11,52,54,25,4
3813,75,52,49,40,8,91,22,60,20,46,7
3814,54,1,97,3,46,17,5,24,69,18,4
3815,70,91,4,60,56,76,85,26,9,12,2
3816,35,12,59,2,39,8,33,46,70,19,3
3817,80,29,12,15,6,45,67,30,10,47,4
3818,80,45,17,2,34,95,32,31,52,46,5
3819,91,10,39,5,26,3,7,52,22,1,6
3820,59,60,87,38,45,32,30,7,26,6,3
3821,3,36,23,27,11,96,55,46,6,28,7
3822,40,12,35,68,1,9,82,61,18,74,4
3823,1,10,32,17,24,2,53,45,67,95,5
3824,59,46,72,26,3,84,86,61,18,1,5
3825,80,99,81,100,44,75,26,20,18,96,4
3826,60,76,56,40,17,86,14,19,26,23,2
3827,34,54,3,80,17,55,23,94,1,60,4
3828,87,46,25,85,22,49,5,15,33,10,3
3829,68,82,16,73,41,1,67,44,47,31,5
3830,8,94,42,18,46,17,81,34,33,60,3
3831,4,1,73,75,31,87,45,47,40,39,4
3832,53,27,1,16,65,51,3,7,88,23,3
3833,38,1,89,67,12,5,11,88,4,54,4
3834,3,47,9,94,6,66,80,18,89,39,4
3835,66,4,10,25,3,40,33,80,59,30,4
3836,41,17,24,1,88,19,13,2,10,47,5
3837,18,81,31,46,4,95,80,60,90,54,3
3838,63,2,45,23,34,3,29,14,73,26,2
3839,19,30,51,40,15,3,9,36,18,74,5
3840,35,10,19,32,29,36,1,24,37,85,4
3841,82,15,4,51,40,3,1,5,7,77,4
3842,27,5,11,17,50,74,46,42,1,16,5
3843,40,11,22,3,8,52,15,59,46,58,4
3844,85,40,80,27,75,61,38,81,57,53,4
3845,42,46,40,6,86,18,52,26,47,53,4
3846,17,80,96,7,1,26,10,24,75,48,6
3847,89,6,1,20,14,3,40,2,34,26,3
3848,24,74,29,60,1,6,10,39,26,18,3
3849,61,87,74,75,17,27,53,100,67,3,4
3850,11,56,10,2,1,73,82,18,59,52,6
3851,32,30,31,17,1,87,79,25,7,24,5
3852,34,3,87,22,29,15,40,85,52,38,5
3853,38,50,11,61,89,1,28,12,24,18,3
3854,7,1,100,18,60,22,45,87,39,88,4
3855,74,1,29,11,39,53,33,27,18,47,5
3856,10,90,11,1,23,41,74,44,67,93,5
3857,3,69,55,88,11,87,54,46,2,66,4
3858,10,49,47,23,44,95,39,66,48,96,3
3859,95,80,40,31,9,19,48,34,26,1,2
3860,60,29,98,10,13,52,57,53,26,97,4
3861,26,11,69,28,24,60,68,27,83,53,6
3862,41,11,24,59,47,36,15,62,17,23,2
3863,17,1,4,87,10,2,51,11,59,74,4
3864,25,17,94,76,1,37,62,56,27,2,6
3865,89,26,39,88,45,67,3,32,31,49,4
3866,10,82,74,84,12,17,5,48,45,1,4
3867,49,8,15,74,51,21,67,25,95,2,4
3868,1,32,75,18,53,3,28,47,25,8,5
3869,9,31,1,46,33,22,11,75,18,81,4
3870,29,59,45,12,75,38,13,87,25,94,4
3871,2,50,61,7,66,11,39,75,96,70,3
3872,16,38,10,78,33,49,14,3,7,72,5
3873,2,5,19,97,58,11,37,35,33,12,6
3874,60,34,94,52,32,55,3,20,95,15,6
3875,1,60,26,45,59,7,33,74,17,24,4
3876,28,81,1,17,59,40,10,39,4,5,3
3877,40,46,48,1,96,57,31,15,60,2,4
3878,91,67,3,45,58,53,72,96,6,46,7
3879,32,45,36,81,31,4,10,86,26,21,3
3880,6,33,40,17,5,4,46,1,39,31,4
3881,12,1,54,32,78,41,10,39,94,42,4
3882,81,39,26,63,17,19,27,70,25,54,2
3883,1,14,34,11,64,53,98,31,96,24,4
3884,58,19,49,89,74,1,51,63,25,80,4
3885,9,17,23,46,87,72,28,68,75,44,5
3886,63,74,88,17,32,96,1,46,25,61,3
3887,15,43,41,18,11,12,17,81,32,29,3
3888,30,59,25,81,3,17,24,39,15,31,3
3889,55,14,96,10,21,88,58,75,74,3,4
3890,1,68,55,35,82,39,54,95,20,18,5
3891,1,37,7,33,12,3,68,89,75,29,2
3892,96,82,81,19,2,26,88,75,94,11,3
3893,2,54,31,89,68,67,17,15,10,73,5
3894,27,26,100,25,59,40,31,61,73,96,6
3895,1,25,7,82,67,3,48,89,10,73,4
3896,20,5,58,33,52,35,3,11,45,36,4
3897,38,61,43,1,95,32,18,66,56,31,3
3898,60,18,27,59,87,67,8,17,49,1,7
3899,60,52,75,19,15,23,31,53,18,89,6
3900,49,33,20,67,1,8,36,87,10,59,5
3901,87,68,26,95,81,1,82,89,59,58,3
3902,45,88,1,52,18,21,57,44,80,74,5
3903,6,75,1,31,39,33,70,20,2,74,4
3904,94,25,26,20,82,66,28,1,59,58,4
3905,61,58,66,43,38,42,45,20,75,4,3
3906,94,64,18,3,73,46,39,96,80,19,5
3907,19,96,43,33,47,54,89,1,23,60,5
3908,1,92,33,55,5,61,32,38,56,51,3
3909,1,3,19,4,18,29,88,75,15,89,5
3910,49,39,46,4,45,31,1,59,18,5,4
3911,61,58,15,10,82,25,40,4,44,60,2
3912,5,22,11,46,54,80,1,24,17,39,3
3913,99,18,13,84,12,44,73,47,26,39,2
3914,68,12,1,16,45,5,53,80,14,55,4
3915,94,18,35,95,72,66,82,79,85,21,2
3916,46,5,45,47,25,35,19,59,24,18,6
3917,33,1,18,2,19,60,68,80,23,31,4
3918,60,52,46,17,81,12,27,95,10,28,7
3919,15,75,32,25,12,1,38,80,7,45,4
3920,31,90,5,24,96,89,80,18,1,33,3
3921,1,58,91,46,100,14,3,41,31,13,6
3922,51,32,50,47,4,43,67,42,81,54,4
3923,1,95,68,74,73,52,70,94,47,78,3
3924,45,22,9,1,41,25,73,53,39,24,4
3925,11,23,94,47,51,45,3,61,88,29,3
3926,39,40,96,33,73,94,5,17,58,88,3
3927,12,61,52,21,3,1,74,33,10,60,7
3928,37,27,67,12,11,91,5,63,1,82,4
3929,38,60,26,53,78,12,19,13,51,25,4
3930,32,87,75,88,45,68,69,40,59,8,5
3931,1,46,67,40,5,21,81,90,35,8,2
3932,90,18,19,80,4,10,31,39,54,73,7
3933,4,96,27,63,60,1,42,10,67,88,4
3934,42,48,11,6,4,27,79,80,37,26,4
3935,94,10,1,28,61,67,19,40,88,53,4
3936,54,17,47,95,68,1,45,22,61,46,3
